NUM,DataTime,LMD,SensorVal,Unit,Pos
1205,00:40:15,102.5,-0.732,με,位置1
1206,00:40:17,102.5,-0.732,με,位置1
1207,00:40:19,102.5,-0.732,με,位置1
1208,00:40:21,102.5,-0.732,με,位置1
1209,00:40:23,102.5,-0.732,με,位置1
1210,00:40:25,102.5,-0.741,με,位置1
1211,00:40:27,102.5,-0.732,με,位置1
1212,00:40:29,102.5,-0.732,με,位置1
1213,00:40:31,102.5,-0.732,με,位置1
1214,00:40:33,102.5,-0.732,με,位置1
1215,00:40:35,102.5,-0.732,με,位置1
1216,00:40:37,102.5,-0.732,με,位置1
1217,00:40:39,102.5,-0.732,με,位置1
1218,00:40:41,102.5,-0.741,με,位置1
1219,00:40:43,102.5,-0.741,με,位置1
1220,00:40:45,102.5,-0.741,με,位置1
1221,00:40:47,102.5,-0.741,με,位置1
1222,00:40:49,102.5,-0.741,με,位置1
1223,00:40:51,102.5,-0.732,με,位置1
1224,00:40:53,102.5,-0.732,με,位置1
1225,00:40:55,102.5,-0.732,με,位置1
1226,00:40:57,102.5,-0.732,με,位置1
1227,00:40:59,102.5,-0.741,με,位置1
1228,00:41:01,102.5,-0.732,με,位置1
1229,00:41:03,102.5,-0.732,με,位置1
1230,00:41:05,102.5,-0.732,με,位置1
1231,00:41:07,102.5,-0.732,με,位置1
1232,00:41:09,102.5,-0.732,με,位置1
1233,00:41:11,102.5,-0.722,με,位置1
1234,00:41:13,102.5,-0.722,με,位置1
1235,00:41:15,102.5,-0.732,με,位置1
1236,00:41:17,102.5,-0.712,με,位置1
1237,00:41:19,102.5,-0.712,με,位置1
1238,00:41:21,102.5,-0.712,με,位置1
1239,00:41:23,102.5,-0.712,με,位置1
1240,00:41:25,102.5,-0.702,με,位置1
1241,00:41:27,102.5,-0.702,με,位置1
1242,00:41:29,102.5,-0.693,με,位置1
1243,00:41:31,102.5,-0.673,με,位置1
1244,00:41:33,102.5,-0.673,με,位置1
1245,00:41:35,102.5,-0.673,με,位置1
1246,00:41:37,102.5,-0.673,με,位置1
1247,00:41:39,102.5,-0.673,με,位置1
1248,00:41:41,102.5,-0.673,με,位置1
1249,00:41:43,102.5,-0.663,με,位置1
1250,00:41:45,102.5,-0.663,με,位置1
1251,00:41:47,102.5,-0.663,με,位置1
1252,00:41:49,102.5,-0.663,με,位置1
1253,00:41:51,102.5,-0.663,με,位置1
1254,00:41:53,102.5,-0.663,με,位置1
1255,00:41:55,102.5,-0.654,με,位置1
1256,00:41:57,102.5,-0.644,με,位置1
1257,00:41:59,102.5,-0.654,με,位置1
1258,00:42:01,102.5,-0.624,με,位置1
1259,00:42:03,102.5,-0.634,με,位置1
1260,00:42:05,102.5,-0.624,με,位置1
1261,00:42:07,102.5,-0.624,με,位置1
1262,00:42:09,102.5,-0.634,με,位置1
1263,00:42:11,102.5,-0.624,με,位置1
1264,00:42:13,102.5,-0.634,με,位置1
1265,00:42:15,102.5,-0.605,με,位置1
1266,00:42:17,102.5,-0.605,με,位置1
1267,00:42:19,102.5,-0.595,με,位置1
1268,00:42:21,102.5,-0.566,με,位置1
1269,00:42:23,102.5,-0.615,με,位置1
1270,00:42:25,102.5,-0.585,με,位置1
1271,00:42:27,102.5,-0.566,με,位置1
1272,00:42:29,102.5,-0.537,με,位置1
1273,00:42:31,102.5,-0.546,με,位置1
1274,00:42:33,102.5,-0.546,με,位置1
1275,00:42:35,102.5,-0.546,με,位置1
1276,00:42:37,102.5,-0.527,με,位置1
1277,00:42:39,102.5,-0.546,με,位置1
1278,00:42:41,102.5,-0.517,με,位置1
1279,00:42:43,102.5,-0.517,με,位置1
1280,00:42:45,102.5,-0.537,με,位置1
1281,00:42:47,102.5,-0.556,με,位置1
1282,00:42:49,102.5,-0.556,με,位置1
1283,00:42:51,102.5,-0.556,με,位置1
1284,00:42:53,102.5,-0.556,με,位置1
1285,00:42:55,102.5,-0.449,με,位置1
1286,00:42:57,102.5,-0.449,με,位置1
1287,00:42:59,102.5,-0.459,με,位置1
1288,00:43:01,102.5,-0.459,με,位置1
1289,00:43:03,102.5,-0.459,με,位置1
1290,00:43:05,102.5,-0.468,με,位置1
1291,00:43:07,102.5,-0.400,με,位置1
1292,00:43:09,102.5,-0.380,με,位置1
1293,00:43:11,102.5,-0.341,με,位置1
1294,00:43:13,102.5,-0.263,με,位置1
1295,00:43:15,102.5,-0.254,με,位置1
1296,00:43:17,102.5,-0.254,με,位置1
1297,00:43:19,102.5,-0.254,με,位置1
1298,00:43:21,102.5,-0.078,με,位置1
1299,00:43:23,102.5,-0.117,με,位置1
1300,00:43:25,102.5,-0.117,με,位置1
1301,00:43:27,102.5,0.117,με,位置1
1302,00:43:29,102.5,0.117,με,位置1
1303,00:43:31,102.5,0.117,με,位置1
1304,00:43:33,102.5,0.117,με,位置1
1305,00:43:35,102.5,0.234,με,位置1
1306,00:43:37,102.5,0.205,με,位置1
1307,00:43:39,102.5,0.185,με,位置1
1308,00:43:41,102.5,0.185,με,位置1
1309,00:43:43,102.5,0.176,με,位置1
1310,00:43:45,102.5,0.244,με,位置1
1311,00:43:47,102.5,0.195,με,位置1
1312,00:43:49,102.5,0.195,με,位置1
1313,00:43:51,102.5,0.351,με,位置1
1314,00:43:53,102.5,0.380,με,位置1
1315,00:43:55,102.5,0.322,με,位置1
1316,00:43:57,102.5,0.400,με,位置1
1317,00:43:59,102.5,0.517,με,位置1
1318,00:44:01,102.5,0.507,με,位置1
1319,00:44:03,102.5,0.507,με,位置1
1320,00:44:05,102.5,0.556,με,位置1
1321,00:44:07,102.5,0.498,με,位置1
1322,00:44:09,102.5,0.498,με,位置1
1323,00:44:11,102.5,0.498,με,位置1
1324,00:44:13,102.5,0.498,με,位置1
1325,00:44:15,102.5,0.420,με,位置1
1326,00:44:17,102.5,0.420,με,位置1
1327,00:44:19,102.5,0.420,με,位置1
1328,00:44:21,102.5,0.420,με,位置1
1329,00:44:23,102.5,0.390,με,位置1
1330,00:44:25,102.5,0.459,με,位置1
1331,00:44:27,102.5,0.459,με,位置1
1332,00:44:29,102.5,0.468,με,位置1
1333,00:44:31,102.5,0.468,με,位置1
1334,00:44:33,102.5,0.527,με,位置1
1335,00:44:35,102.5,0.595,με,位置1
1336,00:44:37,102.5,0.566,με,位置1
1337,00:44:39,102.5,0.566,με,位置1
1338,00:44:41,102.5,0.566,με,位置1
1339,00:44:43,102.5,0.702,με,位置1
1340,00:44:45,102.5,0.702,με,位置1
1341,00:44:47,102.5,0.693,με,位置1
1342,00:44:49,102.5,0.693,με,位置1
1343,00:44:51,102.5,0.634,με,位置1
1344,00:44:53,102.5,0.634,με,位置1
1345,00:44:55,102.5,0.624,με,位置1
1346,00:44:57,102.5,0.624,με,位置1
1347,00:44:59,102.5,0.624,με,位置1
1348,00:45:01,102.5,0.624,με,位置1
1349,00:45:03,102.5,0.624,με,位置1
1350,00:45:05,102.5,0.498,με,位置1
1351,00:45:07,102.5,0.498,με,位置1
1352,00:45:09,102.5,0.459,με,位置1
1353,00:45:11,102.5,0.527,με,位置1
1354,00:45:13,102.5,0.537,με,位置1
1355,00:45:15,102.5,0.556,με,位置1
1356,00:45:17,102.5,0.527,με,位置1
1357,00:45:19,102.5,0.527,με,位置1
1358,00:45:21,102.5,0.605,με,位置1
1359,00:45:23,102.5,0.605,με,位置1
1360,00:45:25,102.5,0.654,με,位置1
1361,00:45:27,102.5,0.654,με,位置1
1362,00:45:29,102.5,0.605,με,位置1
1363,00:45:31,102.5,0.595,με,位置1
1364,00:45:33,102.5,0.546,με,位置1
1365,00:45:35,102.5,0.546,με,位置1
1366,00:45:37,102.5,0.566,με,位置1
1367,00:45:39,102.5,0.546,με,位置1
1368,00:45:41,102.5,0.546,με,位置1
1369,00:45:43,102.5,0.546,με,位置1
1370,00:45:45,102.5,0.566,με,位置1
1371,00:45:47,102.5,0.595,με,位置1
1372,00:45:49,102.5,0.624,με,位置1
1373,00:45:51,102.5,0.566,με,位置1
1374,00:45:53,102.5,0.576,με,位置1
1375,00:45:55,102.5,0.585,με,位置1
1376,00:45:57,102.5,0.585,με,位置1
1377,00:45:59,102.5,0.605,με,位置1
1378,00:46:01,102.5,0.654,με,位置1
1379,00:46:03,102.5,0.663,με,位置1
1380,00:46:05,102.5,0.634,με,位置1
1381,00:46:07,102.5,0.634,με,位置1
1382,00:46:09,102.5,0.634,με,位置1
1383,00:46:11,102.5,0.634,με,位置1
1384,00:46:13,102.5,0.595,με,位置1
1385,00:46:15,102.5,0.566,με,位置1
1386,00:46:17,102.5,0.468,με,位置1
1387,00:46:19,102.5,0.468,με,位置1
1388,00:46:21,102.5,0.283,με,位置1
1389,00:46:23,102.5,0.273,με,位置1
1390,00:46:25,102.5,0.244,με,位置1
1391,00:46:27,102.5,0.244,με,位置1
1392,00:46:29,102.5,0.224,με,位置1
1393,00:46:31,102.5,0.224,με,位置1
1394,00:46:33,102.5,0.205,με,位置1
1395,00:46:35,102.5,0.244,με,位置1
1396,00:46:37,102.5,0.293,με,位置1
1397,00:46:39,102.5,0.166,με,位置1
1398,00:46:41,102.5,0.127,με,位置1
1399,00:46:43,102.5,0.127,με,位置1
1400,00:46:45,102.5,0.107,με,位置1
1401,00:46:47,102.5,0.117,με,位置1
1402,00:46:49,102.5,0.117,με,位置1
1403,00:46:51,102.5,0.107,με,位置1
1404,00:46:53,102.5,0.039,με,位置1
1405,00:46:55,102.5,0.039,με,位置1
1406,00:46:57,102.5,-0.029,με,位置1
1407,00:46:59,102.5,-0.029,με,位置1
1408,00:47:01,102.5,-0.029,με,位置1
1409,00:47:03,102.5,-0.020,με,位置1
1410,00:47:05,102.5,-0.020,με,位置1
1411,00:47:07,102.5,-0.020,με,位置1
1412,00:47:09,102.5,-0.020,με,位置1
1413,00:47:11,102.5,-0.010,με,位置1
1414,00:47:13,102.5,-0.010,με,位置1
1415,00:47:15,102.5,-0.010,με,位置1
1416,00:47:17,102.5,0.000,με,位置1
1417,00:47:19,102.5,0.000,με,位置1
1418,00:47:21,102.5,0.000,με,位置1
1419,00:47:23,102.5,-0.010,με,位置1
1420,00:47:25,102.5,-0.010,με,位置1
1421,00:47:27,102.5,-0.020,με,位置1
1422,00:47:29,102.5,-0.020,με,位置1
1423,00:47:31,102.5,-0.020,με,位置1
1424,00:47:33,102.5,-0.020,με,位置1
1425,00:47:35,102.5,-0.049,με,位置1
1426,00:47:37,102.5,-0.049,με,位置1
1427,00:47:39,102.5,-0.039,με,位置1
1428,00:47:41,102.5,-0.039,με,位置1
1429,00:47:43,102.5,-0.039,με,位置1
1430,00:47:45,102.5,-0.039,με,位置1
1431,00:47:47,102.5,-0.039,με,位置1
1432,00:47:49,102.5,-0.039,με,位置1
1433,00:47:51,102.5,-0.039,με,位置1
1434,00:47:53,102.5,-0.039,με,位置1
1435,00:47:55,102.5,-0.039,με,位置1
1436,00:47:57,102.5,-0.039,με,位置1
1437,00:47:59,102.5,-0.039,με,位置1
1438,00:48:01,102.5,-0.039,με,位置1
1439,00:48:03,102.5,-0.156,με,位置1
1440,00:48:05,102.5,-0.156,με,位置1
1441,00:48:07,102.5,-0.156,με,位置1
1442,00:48:09,102.5,-0.156,με,位置1
1443,00:48:11,102.5,-0.176,με,位置1
1444,00:48:13,102.5,-0.166,με,位置1
1445,00:48:15,102.5,-0.166,με,位置1
1446,00:48:17,102.5,-0.185,με,位置1
1447,00:48:19,102.5,-0.185,με,位置1
1448,00:48:21,102.5,-0.176,με,位置1
1449,00:48:23,102.5,-0.195,με,位置1
1450,00:48:25,102.5,-0.195,με,位置1
1451,00:48:27,102.5,-0.195,με,位置1
1452,00:48:29,102.5,-0.185,με,位置1
1453,00:48:31,102.5,-0.176,με,位置1
1454,00:48:33,102.5,-0.176,με,位置1
1455,00:48:35,102.5,-0.176,με,位置1
1456,00:48:37,102.5,-0.176,με,位置1
1457,00:48:39,102.5,-0.137,με,位置1
1458,00:48:41,102.5,-0.137,με,位置1
1459,00:48:43,102.5,-0.137,με,位置1
1460,00:48:45,102.5,-0.127,με,位置1
1461,00:48:47,102.5,-0.127,με,位置1
1462,00:48:49,102.5,-0.137,με,位置1
1463,00:48:51,102.5,-0.146,με,位置1
1464,00:48:53,102.5,-0.137,με,位置1
1465,00:48:55,102.5,-0.166,με,位置1
1466,00:48:57,102.5,-0.146,με,位置1
1467,00:48:59,102.5,-0.137,με,位置1
1468,00:49:01,102.5,-0.146,με,位置1
1469,00:49:03,102.5,-0.137,με,位置1
1470,00:49:05,102.5,-0.127,με,位置1
1471,00:49:07,102.5,-0.127,με,位置1
1472,00:49:09,102.5,-0.107,με,位置1
1473,00:49:11,102.5,-0.117,με,位置1
1474,00:49:13,102.5,-0.117,με,位置1
1475,00:49:15,102.5,-0.117,με,位置1
1476,00:49:17,102.5,-0.117,με,位置1
1477,00:49:19,102.5,-0.107,με,位置1
1478,00:49:21,102.5,-0.107,με,位置1
1479,00:49:23,102.5,-0.107,με,位置1
1480,00:49:25,102.5,-0.020,με,位置1
1481,00:49:27,102.5,-0.020,με,位置1
1482,00:49:29,102.5,-0.010,με,位置1
1483,00:49:31,102.5,-0.010,με,位置1
1484,00:49:33,102.5,-0.010,με,位置1
1485,00:49:35,102.5,-0.010,με,位置1
1486,00:49:37,102.5,-0.010,με,位置1
1487,00:49:39,102.5,-0.010,με,位置1
1488,00:49:41,102.5,-0.010,με,位置1
1489,00:49:43,102.5,-0.010,με,位置1
1490,00:49:45,102.5,0.000,με,位置1
1491,00:49:47,102.5,0.000,με,位置1
1492,00:49:49,102.5,-0.020,με,位置1
1493,00:49:51,102.5,-0.020,με,位置1
1494,00:49:53,102.5,-0.039,με,位置1
1495,00:49:55,102.5,-0.029,με,位置1
1496,00:49:57,102.5,-0.029,με,位置1
1497,00:49:59,102.5,-0.020,με,位置1
1498,00:50:01,102.5,-0.020,με,位置1
1499,00:50:03,102.5,-0.020,με,位置1
1500,00:50:05,102.5,-0.020,με,位置1
1501,00:50:07,102.5,-0.010,με,位置1
1502,00:50:09,102.5,-0.020,με,位置1
1503,00:50:11,102.5,-0.020,με,位置1
1504,00:50:13,102.5,-0.020,με,位置1
1505,00:50:15,102.5,-0.010,με,位置1
1506,00:50:17,102.5,-0.020,με,位置1
1507,00:50:19,102.5,-0.020,με,位置1
1508,00:50:21,102.5,-0.020,με,位置1
1509,00:50:23,102.5,-0.010,με,位置1
1510,00:50:25,102.5,-0.010,με,位置1
1511,00:50:27,102.5,-0.010,με,位置1
1512,00:50:29,102.5,-0.010,με,位置1
1513,00:50:31,102.5,-0.020,με,位置1
1514,00:50:33,102.5,-0.020,με,位置1
1515,00:50:35,102.5,0.000,με,位置1
1516,00:50:37,102.5,0.010,με,位置1
1517,00:50:39,102.5,0.010,με,位置1
1518,00:50:41,102.5,0.010,με,位置1
1519,00:50:43,102.5,0.000,με,位置1
1520,00:50:45,102.5,0.010,με,位置1
1521,00:50:47,102.5,0.010,με,位置1
1522,00:50:51,102.5,0.010,με,位置1
1523,00:50:53,102.5,0.020,με,位置1
1524,00:50:55,102.5,0.020,με,位置1
1525,00:50:57,102.5,0.020,με,位置1
1526,00:50:59,102.5,0.020,με,位置1
1527,00:51:01,102.5,0.010,με,位置1
1528,00:51:03,102.5,0.020,με,位置1
1529,00:51:05,102.5,0.029,με,位置1
1530,00:51:07,102.5,0.029,με,位置1
1531,00:51:09,102.5,0.029,με,位置1
1532,00:51:11,102.5,0.029,με,位置1
1533,00:51:13,102.5,0.029,με,位置1
1534,00:51:15,102.5,0.029,με,位置1
1535,00:51:17,102.5,0.029,με,位置1
1536,00:51:19,102.5,0.029,με,位置1
1537,00:51:21,102.5,0.029,με,位置1
1538,00:51:23,102.5,0.039,με,位置1
1539,00:51:25,102.5,0.029,με,位置1
1540,00:51:27,102.5,0.029,με,位置1
1541,00:51:29,102.5,0.020,με,位置1
1542,00:51:31,102.5,0.020,με,位置1
1543,00:51:33,102.5,0.029,με,位置1
1544,00:51:35,102.5,0.029,με,位置1
1545,00:51:37,102.5,0.039,με,位置1
1546,00:51:39,102.5,0.039,με,位置1
1547,00:51:41,102.5,0.039,με,位置1
1548,00:51:43,102.5,0.039,με,位置1
1549,00:51:45,102.5,0.039,με,位置1
1550,00:51:47,102.5,0.039,με,位置1
1551,00:51:49,102.5,0.039,με,位置1
1552,00:51:51,102.5,0.039,με,位置1
1553,00:51:53,102.5,0.039,με,位置1
1554,00:51:55,102.5,0.029,με,位置1
1555,00:51:57,102.5,0.049,με,位置1
1556,00:51:59,102.5,0.049,με,位置1
1557,00:52:01,102.5,0.049,με,位置1
1558,00:52:03,102.5,0.049,με,位置1
1559,00:52:05,102.5,0.039,με,位置1
1560,00:52:07,102.5,0.059,με,位置1
1561,00:52:09,102.5,0.068,με,位置1
1562,00:52:11,102.5,0.068,με,位置1
1563,00:52:13,102.5,0.059,με,位置1
1564,00:52:15,102.5,0.068,με,位置1
1565,00:52:17,102.5,0.068,με,位置1
1566,00:52:19,102.5,0.068,με,位置1
1567,00:52:21,102.5,0.078,με,位置1
1568,00:52:23,102.5,0.078,με,位置1
1569,00:52:25,102.5,0.078,με,位置1
1570,00:52:27,102.5,0.078,με,位置1
1571,00:52:29,102.5,0.078,με,位置1
1572,00:52:31,102.5,0.078,με,位置1
1573,00:52:33,102.5,0.068,με,位置1
1574,00:52:35,102.5,0.068,με,位置1
1575,00:52:37,102.5,0.068,με,位置1
1576,00:52:39,102.5,0.068,με,位置1
1577,00:52:41,102.5,0.078,με,位置1
1578,00:52:43,102.5,0.078,με,位置1
1579,00:52:45,102.5,0.059,με,位置1
1580,00:52:47,102.5,0.078,με,位置1
1581,00:52:49,102.5,0.088,με,位置1
1582,00:52:51,102.5,0.078,με,位置1
1583,00:52:53,102.5,0.078,με,位置1
1584,00:52:55,102.5,0.078,με,位置1
1585,00:52:57,102.5,0.098,με,位置1
1586,00:52:59,102.5,0.098,με,位置1
1587,00:53:01,102.5,0.088,με,位置1
1588,00:53:03,102.5,0.098,με,位置1
1589,00:53:05,102.5,0.098,με,位置1
1590,00:53:07,102.5,0.107,με,位置1
1591,00:53:09,102.5,0.107,με,位置1
1592,00:53:11,102.5,0.107,με,位置1
1593,00:53:13,102.5,0.107,με,位置1
1594,00:53:15,102.5,0.107,με,位置1
1595,00:53:17,102.5,0.117,με,位置1
1596,00:53:19,102.5,0.117,με,位置1
1597,00:53:21,102.5,0.117,με,位置1
1598,00:53:23,102.5,0.117,με,位置1
1599,00:53:25,102.5,0.117,με,位置1
1600,00:53:27,102.5,0.117,με,位置1
1601,00:53:29,102.5,0.117,με,位置1
1602,00:53:31,102.5,0.117,με,位置1
1603,00:53:33,102.5,0.117,με,位置1
1604,00:53:35,102.5,0.117,με,位置1
1605,00:53:37,102.5,0.117,με,位置1
1606,00:53:39,102.5,0.127,με,位置1
1607,00:53:41,102.5,0.127,με,位置1
1608,00:53:43,102.5,0.127,με,位置1
1609,00:53:45,102.5,0.127,με,位置1
1610,00:53:47,102.5,0.137,με,位置1
1611,00:53:49,102.5,0.137,με,位置1
1612,00:53:51,102.5,0.137,με,位置1
1613,00:53:53,102.5,0.137,με,位置1
1614,00:53:55,102.5,0.137,με,位置1
1615,00:53:57,102.5,0.146,με,位置1
1616,00:53:59,102.5,0.137,με,位置1
1617,00:54:01,102.5,0.146,με,位置1
1618,00:54:03,102.5,0.146,με,位置1
1619,00:54:05,102.5,0.146,με,位置1
1620,00:54:07,102.5,0.166,με,位置1
1621,00:54:09,102.5,0.166,με,位置1
1622,00:54:11,102.5,0.166,με,位置1
1623,00:54:13,102.5,0.166,με,位置1
1624,00:54:15,102.5,0.166,με,位置1
1625,00:54:17,102.5,0.166,με,位置1
1626,00:54:19,102.5,0.185,με,位置1
1627,00:54:21,102.5,0.185,με,位置1
1628,00:54:23,102.5,0.185,με,位置1
1629,00:54:25,102.5,0.185,με,位置1
1630,00:54:27,102.5,0.195,με,位置1
1631,00:54:29,102.5,0.185,με,位置1
1632,00:54:31,102.5,0.195,με,位置1
1633,00:54:33,102.5,0.195,με,位置1
1634,00:54:35,102.5,0.205,με,位置1
1635,00:54:37,102.5,0.205,με,位置1
1636,00:54:39,102.5,0.205,με,位置1
1637,00:54:41,102.5,0.205,με,位置1
1638,00:54:43,102.5,0.205,με,位置1
1639,00:54:45,102.5,0.205,με,位置1
1640,00:54:47,102.5,0.215,με,位置1
1641,00:54:49,102.5,0.224,με,位置1
1642,00:54:51,102.5,0.224,με,位置1
1643,00:54:53,102.5,0.224,με,位置1
1644,00:54:55,102.5,0.224,με,位置1
1645,00:54:57,102.5,0.224,με,位置1
1646,00:54:59,102.5,0.224,με,位置1
1647,00:55:01,102.5,0.224,με,位置1
1648,00:55:03,102.5,0.224,με,位置1
1649,00:55:05,102.5,0.224,με,位置1
1650,00:55:07,102.5,0.224,με,位置1
1651,00:55:09,102.5,0.224,με,位置1
1652,00:55:11,102.5,0.224,με,位置1
1653,00:55:13,102.5,0.224,με,位置1
1654,00:55:15,102.5,0.224,με,位置1
1655,00:55:17,102.5,0.254,με,位置1
1656,00:55:19,102.5,0.254,με,位置1
1657,00:55:21,102.5,0.234,με,位置1
1658,00:55:23,102.5,0.263,με,位置1
1659,00:55:25,102.5,0.254,με,位置1
1660,00:55:27,102.5,0.254,με,位置1
1661,00:55:29,102.5,0.254,με,位置1
1662,00:55:31,102.5,0.254,με,位置1
1663,00:55:33,102.5,0.254,με,位置1
1664,00:55:35,102.5,0.254,με,位置1
1665,00:55:37,102.5,0.254,με,位置1
1666,00:55:39,102.5,0.254,με,位置1
1667,00:55:41,102.5,0.263,με,位置1
1668,00:55:43,102.5,0.263,με,位置1
1669,00:55:45,102.5,0.263,με,位置1
1670,00:55:47,102.5,0.263,με,位置1
1671,00:55:49,102.5,0.263,με,位置1
1672,00:55:51,102.5,0.263,με,位置1
1673,00:55:53,102.5,0.273,με,位置1
1674,00:55:55,102.5,0.273,με,位置1
1675,00:55:57,102.5,0.273,με,位置1
1676,00:55:59,102.5,0.283,με,位置1
1677,00:56:01,102.5,0.283,με,位置1
1678,00:56:03,102.5,0.283,με,位置1
1679,00:56:05,102.5,0.283,με,位置1
1680,00:56:07,102.5,0.293,με,位置1
1681,00:56:09,102.5,0.293,με,位置1
1682,00:56:11,102.5,0.293,με,位置1
1683,00:56:13,102.5,0.293,με,位置1
1684,00:56:15,102.5,0.293,με,位置1
1685,00:56:17,102.5,0.302,με,位置1
1686,00:56:19,102.5,0.322,με,位置1
1687,00:56:21,102.5,0.312,με,位置1
1688,00:56:23,102.5,0.312,με,位置1
1689,00:56:25,102.5,0.312,με,位置1
1690,00:56:27,102.5,0.312,με,位置1
1691,00:56:29,102.5,0.302,με,位置1
1692,00:56:31,102.5,0.302,με,位置1
1693,00:56:33,102.5,0.283,με,位置1
1694,00:56:35,102.5,0.312,με,位置1
1695,00:56:37,102.5,0.302,με,位置1
1696,00:56:39,102.5,0.283,με,位置1
1697,00:56:41,102.5,0.293,με,位置1
1698,00:56:43,102.5,0.293,με,位置1
1699,00:56:45,102.5,0.293,με,位置1
1700,00:56:47,102.5,0.302,με,位置1
1701,00:56:49,102.5,0.302,με,位置1
1702,00:56:51,102.5,0.322,με,位置1
1703,00:56:53,102.5,0.312,με,位置1
1704,00:56:55,102.5,0.302,με,位置1
1705,00:56:57,102.5,0.302,με,位置1
1706,00:56:59,102.5,0.302,με,位置1
1707,00:57:01,102.5,0.302,με,位置1
1708,00:57:03,102.5,0.302,με,位置1
1709,00:57:05,102.5,0.302,με,位置1
1710,00:57:07,102.5,0.302,με,位置1
1711,00:57:09,102.5,0.312,με,位置1
1712,00:57:11,102.5,0.302,με,位置1
1713,00:57:13,102.5,0.302,με,位置1
1714,00:57:15,102.5,0.302,με,位置1
1715,00:57:17,102.5,0.302,με,位置1
1716,00:57:19,102.5,0.302,με,位置1
1717,00:57:21,102.5,0.302,με,位置1
1718,00:57:23,102.5,0.302,με,位置1
1719,00:57:25,102.5,0.302,με,位置1
1720,00:57:27,102.5,0.312,με,位置1
1721,00:57:29,102.5,0.312,με,位置1
1722,00:57:31,102.5,0.302,με,位置1
1723,00:57:33,102.5,0.302,με,位置1
1724,00:57:35,102.5,0.312,με,位置1
1725,00:57:37,102.5,0.312,με,位置1
1726,00:57:39,102.5,0.312,με,位置1
1727,00:57:41,102.5,0.322,με,位置1
1728,00:57:43,102.5,0.312,με,位置1
1729,00:57:45,102.5,0.312,με,位置1
1730,00:57:47,102.5,0.312,με,位置1
1731,00:57:49,102.5,0.312,με,位置1
1732,00:57:51,102.5,0.312,με,位置1
1733,00:57:53,102.5,0.302,με,位置1
1734,00:57:55,102.5,0.312,με,位置1
1735,00:57:57,102.5,0.283,με,位置1
1736,00:57:59,102.5,0.293,με,位置1
1737,00:58:01,102.5,0.302,με,位置1
1738,00:58:03,102.5,0.293,με,位置1
1739,00:58:05,102.5,0.312,με,位置1
1740,00:58:07,102.5,0.293,με,位置1
1741,00:58:09,102.5,0.293,με,位置1
1742,00:58:11,102.5,0.293,με,位置1
1743,00:58:13,102.5,0.273,με,位置1
1744,00:58:15,102.5,0.273,με,位置1
1745,00:58:17,102.5,0.283,με,位置1
1746,00:58:19,102.5,0.302,με,位置1
1747,00:58:21,102.5,0.302,με,位置1
1748,00:58:23,102.5,0.302,με,位置1
1749,00:58:25,102.5,0.312,με,位置1
1750,00:58:31,102.5,0.322,με,位置1
1751,00:58:33,102.5,0.332,με,位置1
1752,00:58:35,102.5,0.322,με,位置1
1753,00:58:37,102.5,0.332,με,位置1
1754,00:58:39,102.5,0.332,με,位置1
1755,00:58:41,102.5,0.332,με,位置1
1756,00:58:43,102.5,0.332,με,位置1
1757,00:58:45,102.5,0.332,με,位置1
1758,00:58:47,102.5,0.332,με,位置1
1759,00:58:49,102.5,0.332,με,位置1
1760,00:58:51,102.5,0.341,με,位置1
1761,00:58:53,102.5,0.351,με,位置1
1762,00:58:55,102.5,0.341,με,位置1
1763,00:58:57,102.5,0.341,με,位置1
1764,00:58:59,102.5,0.341,με,位置1
1765,00:59:01,102.5,0.341,με,位置1
1766,00:59:03,102.5,0.371,με,位置1
1767,00:59:05,102.5,0.371,με,位置1
1768,00:59:07,102.5,0.390,με,位置1
1769,00:59:09,102.5,0.390,με,位置1
1770,00:59:11,102.5,0.400,με,位置1
1771,00:59:13,102.5,0.410,με,位置1
1772,00:59:15,102.5,0.410,με,位置1
1773,00:59:17,102.5,0.410,με,位置1
1774,00:59:19,102.5,0.429,με,位置1
1775,00:59:21,102.5,0.429,με,位置1
1776,00:59:23,102.5,0.429,με,位置1
1777,00:59:25,102.5,0.439,με,位置1
1778,00:59:27,102.5,0.439,με,位置1
1779,00:59:29,102.5,0.468,με,位置1
1780,00:59:31,102.5,0.468,με,位置1
1781,00:59:33,102.5,0.478,με,位置1
1782,00:59:35,102.5,0.468,με,位置1
1783,00:59:37,102.5,0.488,με,位置1
1784,00:59:39,102.5,0.488,με,位置1
1785,00:59:41,102.5,0.517,με,位置1
1786,00:59:43,102.5,0.517,με,位置1
1787,00:59:45,102.5,0.527,με,位置1
1788,00:59:47,102.5,0.537,με,位置1
1789,00:59:49,102.5,0.537,με,位置1
1790,00:59:51,102.5,0.556,με,位置1
1791,00:59:53,102.5,0.556,με,位置1
1792,00:59:55,102.5,0.546,με,位置1
1793,00:59:57,102.5,0.556,με,位置1
1794,00:59:59,102.5,0.556,με,位置1
1795,01:00:01,102.5,0.556,με,位置1
1796,01:00:03,102.5,0.585,με,位置1
1797,01:00:05,102.5,0.585,με,位置1
1798,01:00:07,102.5,0.585,με,位置1
1799,01:00:09,102.5,0.595,με,位置1
1800,01:00:11,102.5,0.585,με,位置1
1801,01:00:13,102.5,0.585,με,位置1
1802,01:00:15,102.5,0.585,με,位置1
